Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;Total Docs. (2024);Estimated APC (USD);Estimated value (USD)
1073;21100912436;"Armenian Journal of Mathematics";journal;"18291163";Yes;No;"Republic of Armenia National Academy of Sciences";0,363;Q3;16;2469;167909;
1074;21100913561;"Swiss Journal of Economics and Statistics";journal;"22356282";Yes;Yes;"Springer Nature";0,362;Q3;14;3175;263523;
1075;21101056014;"Topological Algebra and its Applications";journal;"22993231";Yes;Yes;"Walter de Gruyter GmbH";0,362;Q3;0;2689;102178;
1076;21101041507;"Discrete Mathematics Letters";journal;"26642557";Yes;Yes;"Shahin Digital Publisher";0,361;Q3;40;2838;553467;
1077;21100981084;"European Journal of Pure and Applied Mathematics";journal;"13075543";Yes;No;"New York Business Global";0,360;Q3;270;2673;2207543;
1078;21100904317;"Avances de Investigacion en Educacion Matematica";journal;"22544313";Yes;Yes;"Spanish Society of Research in Mathematics Education";0,359;Q3;16;2741;222016;
1079;21100941066;"Frontiers in Applied Mathematics and Statistics";journal;"22974687";Yes;No;"Frontiers Media SA";0,359;Q3;112;2715;1561394;
1080;21100442012;"Analysis (Germany)";journal;"21966753, 01744747";No;No;"Walter de Gruyter GmbH";0,358;Q3;28;2715;298602;
1081;26309;"Quarterly Journal of Mechanics and Applied Mathematics";journal;"00335614, 14643855";No;No;"Oxford University Press";0,358;Q3;9;2813;239077;
1082;21100857441;"Categories and General Algebraic Structures with Applications";journal;"23455861, 23455853";Yes;Yes;"Shahid Beheshti University";0,357;Q3;17;2681;209139;
1083;10900153307;"Journal of Simulation";journal;"17477778, 17477786";No;No;"Taylor and Francis Ltd.";0,356;Q3;85;2997;668399;
1084;57383;"Taiwanese Journal of Mathematics";journal;"10275487";No;No;"Mathematical Society of the Rep. of China";0,356;Q3;56;2821;826525;
1085;24175;"Constraints";journal;"15729354, 13837133";No;No;"Springer Netherlands";0,355;Q3;11;2955;186177;
1086;51667;"Journal of Mechanics";journal;"18118216, 17277191";Yes;No;"Oxford University Press";0,355;Q3;64;2701;807625;
1087;21183;"Journal of Porous Media";journal;"19340508, 1091028X";No;No;"Begell House Inc.";0,354;Q3;56;2730;979897;
1088;21100826286;"Fuzzy Information and Engineering";journal;"16168658, 16168666";Yes;Yes;"Tsinghua University Press";0,353;Q3;20;2714;355528;
1089;29707;"Reports on Mathematical Physics";journal;"00344877";No;No;"Elsevier Ltd";0,353;Q3;48;2721;661321;
1090;12340;"Theoretical and Mathematical Physics (Russian Federation)";journal;"15739333, 00405779";No;No;"Pleiades Publishing";0,353;Q3;140;2738;1703235;
1091;5000153301;"Proyecciones";journal;"07176279, 07160917";Yes;Yes;"Universidad Catolica del Norte";0,352;Q3;62;2662;1147222;
1092;14844;"Survey Methodology";journal;"14920921, 07140045";No;No;"Statistics Canada";0,352;Q3;26;2638;274336;
1093;21100869224;"International Journal of Mathematical, Engineering and Management Sciences";journal;"24557749";Yes;No;"Ram Arti Publishers";0,351;Q3;80;2686;1141434;
1094;23914;"Journal of Integer Sequences";journal;"15307638";Yes;No;"University of Waterloo";0,351;Q3;57;2810;1017250;
1095;21100933704;"Sahand Communications in Mathematical Analysis";journal;"24233900, 23225807";Yes;Yes;"University of Maragheh";0,351;Q3;80;2579;629271;
1096;21101034465;"Iranian Journal of Mathematical Chemistry";journal;"20089015, 22286489";No;No;"University of Kashan";0,350;Q3;22;2732;218527;
1097;12485;"Journal of Engineering Mathematics";journal;"15732703, 00220833";No;No;"Springer Netherlands";0,350;Q3;96;2748;1008465;
1098;21101033829;"Results in Nonlinear Analysis";journal;"26367556";Yes;Yes;"Erdal Karapinar";0,350;Q3;63;2851;513109;
1099;21100228566;"Afrika Matematika";journal;"10129405, 21907668";Yes;No;"Springer Science + Business Media";0,349;Q3;76;2735;1342650;
1100;4000148822;"Bulletin of the Korean Mathematical Society";journal;"10158634";No;No;"Korean Mathematical Society";0,349;Q3;107;2691;1445290;
1101;21100200425;"Bulletin of the Section of Logic";journal;"01380680";Yes;Yes;"Department of Logic, University of Lodz";0,349;Q3;21;2711;292746;
1102;21101089657;"Drone Systems and Applications";journal;"25644939";Yes;No;"Canadian Science Publishing";0,349;Q3;39;2825;211899;
1103;24927;"Dynamical Systems";journal;"14689367";No;No;"Taylor and Francis Ltd.";0,349;Q3;48;2737;533688;
1104;21101200903;"International Journal of Hybrid Intelligent Systems";journal;"18758819, 14485869";No;No;"SAGE Publications Ltd";0,349;Q3;12;2742;32902;
1105;28325;"International Journal of Parallel Programming";journal;"08857458";No;No;"Springer New York";0,348;Q4;19;2804;414965;
1106;21100898027;"Journal on Mathematics Education";journal;"24070610, 20878885";Yes;No;"Sriwijaya University";0,348;Q3;50;2891;552231;
1107;4300151408;"Significance";journal;"17409713, 17409705";No;No;"Oxford University Press";0,348;Q3;62;2529;973835;
1108;24650;"American Journal of Mathematical and Management Sciences";journal;"01966324";No;No;"Taylor and Francis Ltd.";0,347;Q3;13;2816;295629;
1109;19600157217;"International Journal of Intelligent Transportation Systems Research";journal;"13488503, 18688659";No;No;"Springer";0,347;Q3;80;2779;733708;
1110;19400157155;"Hacettepe Journal of Mathematics and Statistics";journal;"2651477X, 13035010";No;No;"Hacettepe University";0,346;Q3;118;2712;1825060;
1111;23054;"ACM Transactions on Modeling and Computer Simulation";journal;"15581195, 10493301";No;No;"Association for Computing Machinery (ACM)";0,345;Q3;34;2791;348819;
1112;12262;"Formal Methods in System Design";journal;"15728102, 09259856";No;No;"Springer Netherlands";0,345;Q4;36;2785;331468;
1113;21101048277;"International Electronic Journal of Geometry";journal;"13075624";No;No;"DergiPark";0,345;Q3;50;2553;439109;
1114;7100153127;"Multidiscipline Modeling in Materials and Structures";journal;"15736105, 15736113";No;No;"Emerald Group Publishing Ltd.";0,345;Q3;72;2766;1020639;
1115;25746;"Osaka Journal of Mathematics";journal;"00306126";No;No;"Osaka University";0,345;Q3;33;2745;598470;
1116;12000154489;"International Journal of Innovative Computing, Information and Control";journal;"13494198";No;No;"IJICIC Editorial Office";0,344;Q4;114;2824;1880590;
1117;21101154811;"Vestnik Rossiyskikh Universitetov. Matematika";journal;"27823342, 26869667";No;No;"Tambov State University";0,344;Q3;33;2782;189207;
1118;5800208235;"Spatial Cognition and Computation";journal;"13875868";No;No;"Taylor and Francis Ltd.";0,343;Q3;16;2876;184046;
1119;21101149663;"STEM Education";journal;"27671925";Yes;Yes;"American Institute of Mathematical Sciences";0,343;Q3;25;2612;117557;
1120;21101085534;"Advances in Mathematical Sciences and Applications";journal;"13434373";No;No;"Gakko Tosho Co. Ltd.";0,342;Q3;40;2634;221241;
1121;21101196747;"Hardy-Ramanujan Journal";journal;"28047370";No;No;"Hardy-Ramanujan Society";0,342;Q3;0;2732;0;
1122;21100840337;"Baghdad Science Journal";journal;"24117986, 20788665";Yes;No;"University of Baghdad";0,341;Q3;360;2569;2923984;
1123;21101165604;"Frontiers of Mathematics";journal;"27318656, 27318648";No;No;"Higher Education Press Limited Company";0,341;Q3;67;2793;382672;
1124;21100205762;"Journal of Applied Non-Classical Logics";journal;"19585780, 11663081";No;No;"Taylor and Francis Inc.";0,341;Q3;30;2875;255856;
1125;12838;"Metron";journal;"00261424, 2281695X";No;No;"Springer-Verlag Italia s.r.l.";0,341;Q3;29;2677;305152;
1126;21100283718;"Numerical Algebra, Control and Optimization";journal;"21553289, 21553297";No;No;"American Institute of Mathematical Sciences";0,341;Q3;43;2712;564187;
1127;19700175219;"Iranian Journal of Fuzzy Systems";journal;"17350654";Yes;No;"University of Sistan and Baluchestan";0,340;Q3;66;2811;1085193;
1128;21100448554;"Transactions of the Moscow Mathematical Society";journal;"00771554, 1547738X";No;No;"American Mathematical Society";0,340;Q3;0;2882;121035;
1129;21101066573;"Electronic Research Archive";journal;"26881594";Yes;No;"American Mathematical Society";0,339;Q3;303;2737;2504763;
1130;18200;"International Journal of Numerical Modelling: Electronic Networks, Devices and Fields";journal;"08943370, 10991204";No;No;"John Wiley and Sons Ltd";0,339;Q3;193;2741;1850328;
1131;19700186891;"Journal of Interdisciplinary Mathematics";journal;"09720502";No;No;"Taru Publications";0,339;Q3;177;2778;2378057;
1132;21100943271;"Trudy Instituta Matematiki i Mekhaniki UrO RAN";journal;"26584786, 01344889";No;No;"Krasovskii Institute of Mathematics and Mechanics of the Ural Branch of Russian Academy of Sciences";0,339;Q3;42;2706;1047349;
1133;21100857591;"ACM Transactions on Spatial Algorithms and Systems";journal;"23740361, 23740353";No;No;"Association for Computing Machinery";0,338;Q3;34;2913;431141;
1134;21100199346;"Journal of Mathematical Cryptology";journal;"18622984, 18622976";Yes;No;"Walter de Gruyter GmbH";0,338;Q3;19;2718;290878;
1135;79015;"Kongzhi yu Juece/Control and Decision";journal;"10010920";No;No;"Northeast University";0,338;Q3;447;2614;4924097;
1136;19200156953;"Malaysian Journal of Mathematical Sciences";journal;"18238343";No;No;"Universiti Putra Malaysia";0,338;Q3;38;2538;570973;
1137;21101256757;"Transactions of National Academy of Sciences of Azerbaijan. Series of Physical-Technical and Mathematical Sciences";journal;"26177900, 30058139";No;No;"Institute of Mathematics and Mechanics, National Academy of Sciences of Azerbaijan";0,338;Q3;25;2726;68142;
1138;23241;"International Journal of Game Theory";journal;"14321270, 00207276";No;No;"Springer Verlag";0,337;Q3;57;2788;630180;
1139;23247;"International Journal of Nonlinear Sciences and Numerical Simulation";journal;"15651339, 21910294";No;No;"Walter de Gruyter GmbH";0,337;Q3;0;2791;1096899;
1140;19700169951;"International Journal of Testing";journal;"15305058, 15327574";No;No;"Routledge";0,337;Q3;17;3131;212937;
1141;21101041404;"Journal of Analysis";journal;"09713611, 23672501";No;No;"Springer Science and Business Media B.V.";0,336;Q3;255;2642;1543002;
1142;34667;"Microgravity Science and Technology";journal;"09380108";No;No;"Springer Netherlands";0,336;Q3;68;2897;1182146;
1143;21100255064;"Mendel";journal;"25713701, 18033814";Yes;No;"Brno University of Technology";0,335;Q3;5;2640;232281;
1144;21100465416;"Nonlinear Engineering";journal;"21928029, 21928010";Yes;No;"Walter de Gruyter GmbH";0,335;Q3;73;2873;916531;
1145;28426;"Australian and New Zealand Journal of Statistics";journal;"1467842X, 13691473";No;No;"Wiley-Blackwell Publishing Ltd";0,334;Q3;20;2753;335901;
1146;21100297618;"Contributions to Discrete Mathematics";journal;"17150868";Yes;No;"University of Calgary";0,334;Q3;23;2621;335457;
1147;21101061454;"Fractional Differential Calculus";journal;"18479677";No;No;"Element D.O.O.";0,334;Q3;14;2579;121236;
1148;7700153114;"Journal of Engineering Thermophysics";journal;"18102328, 19905432";No;No;"Pleiades Publishing";0,334;Q3;67;2761;811629;
1149;21101166844;"Journal of Software for Algebra and Geometry";journal;"19487916";No;No;"Mathematical Sciences Publishers";0,334;Q3;15;2778;55554;
1150;21101062486;"Mathematics Teacher Education and Development";journal;"14423901";No;No;"Mathematics Education Research Group of Australasia";0,334;Q3;10;2578;85081;
1151;21101038803;"Nanosystems: Physics, Chemistry, Mathematics";journal;"22208054, 23057971";No;No;"ITMO University";0,334;Q3;96;2557;861847;
1152;25805;"UPB Scientific Bulletin, Series A: Applied Mathematics and Physics";journal;"12237027";Yes;No;"Politechnica University of Bucharest";0,334;Q3;67;2730;1165504;
1153;21101041527;"Chilean Journal of Statistics";journal;"07187912, 07187920";No;No;"Chilean Statistical Society";0,333;Q3;5;2661;114442;
1154;144926;"Journal of Computational Electronics";journal;"15698025";No;No;"Springer Netherlands";0,333;Q3;126;2710;2200272;
1155;21100843362;"Stochastics and Quality Control";journal;"23672390, 23672404";No;No;"Walter de Gruyter GmbH";0,333;Q3;13;2667;152002;
1156;21101184509;"Universal Journal of Mathematics and Applications";journal;"26199653";Yes;Yes;"Emrah Evren KARA";0,333;Q3;20;2718;54364;
1157;19700171105;"Differential Equations and Dynamical Systems";journal;"09713514, 09746870";No;No;"Springer International Publishing AG";0,332;Q3;95;2718;946032;
1158;21101094914;"Observational Studies";journal;"27673324";Yes;Yes;"University of Pennsylvania Press";0,332;Q3;7;2681;109919;
1159;21100444451;"Austrian Journal of Statistics";journal;"27914852, 1026597X";Yes;Yes;"Austrian Statistical Society";0,331;Q3;35;2631;455211;
1160;19900193823;"Hokkaido Mathematical Journal";journal;"03854035";No;No;"Department of Mathematics, Hokkaido University";0,331;Q3;22;2622;207124;
1161;21100832761;"International Journal of Fuzzy Logic and Intelligent Systems";journal;"2093744X, 15982645";Yes;No;"Korean Institute of Intelligent Systems";0,331;Q3;40;2684;536891;
1162;19700201685;"REVSTAT-Statistical Journal";journal;"21830371, 16456726";Yes;Yes;"National Statistical Institute";0,331;Q3;27;2748;431459;
1163;21100928218;"Vestnik Samarskogo Gosudarstvennogo Tekhnicheskogo Universiteta, Seriya Fiziko-Matematicheskie Nauki";journal;"23107081, 19918615";Yes;Yes;"Samara State Technical University";0,331;Q3;31;2706;543849;
1164;19700180901;"Acta Scientiarum Mathematicarum";journal;"00016969";No;No;"Springer International Publishing AG";0,330;Q3;65;2745;579253;
1165;21100203119;"International Journal of Bio-Inspired Computation";journal;"17580374, 17580366";No;No;"Inderscience";0,330;Q4;49;2936;669307;
1166;23177;"Proceedings of the Indian Academy of Sciences: Mathematical Sciences";journal;"02534142, 09737685";Yes;No;"Indian Academy of Sciences";0,330;Q3;39;2684;746190;
1167;21100942105;"Chelyabinsk Physical and Mathematical Journal";journal;"25000101, 26190117";No;No;"Chelyabinsk State University";0,329;Q3;61;2563;622856;
1168;20948;"Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering";journal;"05776686";No;No;"Editorial Office of Chinese Journal of Mechanical Engineering";0,329;Q3;786;2738;9530064;
1169;11300153404;"Journal of the Korean Statistical Society";journal;"12263192";No;No;"Korean Statistical Society";0,329;Q3;50;2813;776441;
1170;16884;"Periodica Polytechnica Transportation Engineering";journal;"03037800";Yes;No;"Budapest University of Technology and Economics";0,329;Q3;48;2775;624395;
1171;21100853805;"Quantitative Biology";journal;"20954697, 20954689";No;No;"John Wiley and Sons Inc";0,328;Q3;36;3153;573759;
1172;21100890652;"British Actuarial Journal";journal;"13573217, 20440456";No;No;"Cambridge University Press";0,327;Q3;21;2549;239566;
1173;21101017734;"Journal of Urban Mathematics Education";journal;"21512612";Yes;Yes;"Texas A and M University";0,326;Q3;3;2560;112626;
1174;145603;"Periodica Mathematica Hungarica";journal;"00315303";No;No;"Akademiai Kiado";0,326;Q3;67;2900;878672;
1175;29676;"Quantum Information and Computation";journal;"15337146";No;No;"";0,326;Q3;31;2765;461775;
1176;12914;"Xitong Gongcheng Lilun yu Shijian/System Engineering Theory and Practice";journal;"10006788";No;No;"Zhongguo Xitong Gongcheng Xuehui";0,326;Q3;243;2657;3172210;
1177;24616;"Algebra Colloquium";journal;"02191733, 10053867";Yes;No;"World Scientific Publishing Co. Pte Ltd";0,325;Q3;52;2739;747721;
1178;25262;"Beitrage zur Algebra und Geometrie";journal;"01384821, 21910383";No;No;"";0,325;Q3;98;2834;909812;
1179;21153;"Discrete Dynamics in Nature and Society";journal;"10260226, 1607887X";Yes;No;"John Wiley and Sons Ltd";0,325;Q3;59;2648;4413769;
1180;28454;"COMPEL - The International Journal for Computation and Mathematics in Electrical and Electronic Engineering";journal;"03321649";No;No;"Emerald Group Publishing Ltd.";0,324;Q3;91;2613;1376822;
1181;21100201965;"Journal of Statistical Theory and Practice";journal;"15598616, 15598608";No;No;"Springer Nature";0,324;Q3;61;2733;929238;
1182;21100242605;"International Journal of Pervasive Computing and Communications";journal;"1742738X, 17427371";No;No;"Emerald Group Publishing Ltd.";0,323;Q4;40;2737;522852;
1183;21101180045;"Montes Taurus Journal of Pure and Applied Mathematics";journal;"26874814";No;No;"MTJPAM Turkey";0,323;Q3;44;2703;118929;
1184;21100255536;"Journal of Mathematical Physics, Analysis, Geometry";journal;"18175805, 18129471";Yes;No;"ILTPE-B. Verkin Institute for Low Temperature Physics and Engineering";0,322;Q3;30;2739;391621;
1185;21100798103;"Journal of Mathematics";journal;"23144785, 23144629";Yes;No;"John Wiley and Sons Ltd";0,322;Q3;155;2655;5408489;
1186;21101105106;"Journal of Nonlinear Modeling and Analysis";journal;"25622854, 25622862";No;No;"Global Science Press";0,322;Q3;75;2702;386374;
1187;4700152488;"Proceedings of the Steklov Institute of Mathematics";journal;"00815438, 15318605";No;No;"Pleiades Publishing";0,322;Q3;59;2709;1406173;
